slot,0
6209536,0.0
6209664,0.0
6209792,6.132999999408639e-05
6209920,6.889699999845789e-05
6210048,6.889699999845789e-05
6210176,0.0001712309999959416
6210304,0.0001712309999959416
6210432,0.0009276109999589721
6210560,0.0009276109999589721
6210688,0.001093849999961094
6210816,0.0012227469999714913
6210944,0.0020702329999693347
6211072,0.0020702329999693347
6211200,0.0026161759999681067
6211328,0.0026161759999681067
6211456,0.0026161759999681067
6211584,0.0026161759999681067
6211712,0.0026161759999681067
6211840,0.0026161759999681067
6211968,0.0026161759999681067
6212096,0.0026161759999681067
6212224,0.0026161759999681067
6212352,0.0026161759999681067
6212480,0.0026161759999681067
6212608,0.0026161759999681067
6212736,0.0026207769999686548
6212864,0.0026207769999686548
6212992,0.0026207769999686548
6213120,0.0026207769999686548
6213248,0.0026207769999686548
6213376,0.0026207769999686548
6213504,0.0026207769999686548
6213632,0.0026207769999686548
6213760,0.0026207769999686548
6213888,0.0026207769999686548
6214016,0.0026207769999686548
6214144,0.0026207769999686548
6214272,0.0026207769999686548
6214400,0.0026207769999686548
6214528,0.0026207769999686548
6214656,0.0026207769999686548
6214784,0.0026207769999686548
6214912,0.0026207769999686548
6215040,0.0026207769999686548
6215168,0.0026207769999686548
6215296,0.0026207769999686548
6215424,0.0026207769999686548
6215552,0.0029346509999612636
6215680,0.0029346509999612636
6215808,0.0029346509999612636
6215936,0.0029346509999612636
6216064,0.0029346509999612636
6216192,0.0029346509999612636
6216320,0.0029346509999612636
6216448,0.0029346509999612636
6216576,0.0029346509999612636
6216704,0.0029346509999612636
6216832,0.0029346509999612636
6216960,0.0029346509999612636
6217088,0.0029346509999612636
6217216,0.0029346509999612636
6217344,0.0029346509999612636
6217472,0.0029346509999612636
6217600,0.0029346509999612636
6217728,0.0029346509999612636
6217856,0.0029346509999612636
6217984,0.0029346509999612636
6218112,0.0029346509999612636
6218240,0.0029346509999612636
6218368,0.0029346509999612636
6218496,0.0029346509999612636
6218624,0.0029346509999612636
6218752,0.0029346509999612636
6218880,0.0029346509999612636
6219008,0.0029346509999612636
6219136,0.0029346509999612636
6219264,0.0029346509999612636
6219392,0.0029346509999612636
6219520,0.0029346509999612636
6219648,0.0029346509999612636
6219776,0.0029346509999612636
6219904,0.0029346509999612636
6220032,0.0029346509999612636
6220160,1.1755400229999609
6220288,1.1755400229999609
6220416,1.1755400229999609
6220544,1.1755400229999609
6220672,1.1755400229999609
6220800,1.1755400229999609
6220928,1.1755400229999609
6221056,1.9516476449999658
6221184,6.896101771999952
6221312,6.896101771999952
6221440,11.748806472999924
6221568,15.12152783199992
6221696,16.31880260699993
6221824,35.57024554299989
6221952,36.14262228099989
6222080,36.14262228099989
6222208,36.14262228099989
6222336,43.599176721999896
6222464,45.1075339539999
6222592,81.38257520999983
6222720,106.38478200399996
6222848,106.38478200399996
6222976,107.51491387699996
6223104,109.10465593599996
6223232,109.10465593599996
6223360,109.50864032599996
6223488,132.89744847899988
6223616,132.89744847899988
6223744,133.28974777799988
6223872,133.63945753799987
6224000,133.63945753799987
6224128,133.63945753799987
6224256,133.63945753799987
6224384,133.63945753799987
6224512,133.63945753799987
6224640,133.63945753799987
6224768,133.63945753799987
6224896,134.71816971699988
6225024,151.43479066799972
6225152,151.62660714199973
6225280,151.62660714199973
6225408,151.62660714199973
6225536,151.62660714199973
6225664,151.62660714199973
6225792,151.62660714199973
6225920,151.62660714199973
6226048,151.62660714199973
6226176,151.62660714199973
6226304,151.62660714199973
6226432,151.62660714199973
6226560,151.62660714199973
6226688,151.77669120299973
6226816,151.77669120299973
6226944,153.7473310749997
6227072,153.7473310749997
6227200,153.88537763799968
6227328,154.3678821309997
6227456,154.3678821309997
6227584,154.3678821309997
6227712,154.4794772869997
6227840,154.4794772869997
6227968,154.4794772869997
6228096,154.5821170459997
6228224,154.5821170459997
6228352,154.5821170459997
6228480,154.5821170459997
6228608,154.5821170459997
6228736,154.5821170459997
6228864,154.5821170459997
6228992,154.5821170459997
6229120,154.5821170459997
6229248,154.5821170459997
6229376,154.5821170459997
6229504,154.5821170459997
6229632,154.5821170459997
6229760,154.5821170459997
6229888,154.5821170459997
6230016,154.5821170459997
6230144,154.5821170459997
6230272,154.5821170459997
6230400,154.5821170459997
6230528,154.5821170459997
6230656,154.5821170459997
6230784,154.5821170459997
6230912,154.5821170459997
6231040,154.5821170459997
6231168,154.5821170459997
6231296,154.5821170459997
6231424,154.5821170459997
6231552,154.5821170459997
6231680,154.5821170459997
6231808,154.5821170459997
6231936,154.5821170459997
6232064,154.5821170459997
6232192,154.5821170459997
6232320,154.5821170459997
6232448,154.5821170459997
6232576,154.5821170459997
6232704,154.5821170459997
6232832,154.5821170459997
6232960,154.5821170459997
6233088,154.5821170459997
6233216,154.5821170459997
6233344,154.5821170459997
6233472,154.5821170459997
6233600,154.5821170459997
6233728,154.5821170459997
6233856,154.5821170459997
6233984,154.5821170459997
6234112,154.5821170459997
6234240,154.5821170459997
6234368,154.5821170459997
6234496,154.5821170459997
6234624,154.5821170459997
6234752,154.5821170459997
6234880,154.5821170459997
6235008,154.5821170459997
6235136,154.5821170459997
6235264,154.5821170459997
6235392,154.5821170459997
6235520,154.5821170459997
6235648,154.5821170459997
6235776,154.5821170459997
6235904,154.5821170459997
6236032,154.5821170459997
6236160,154.5821170459997
6236288,154.5821170459997
6236416,154.5821170459997
6236544,154.5821170459997
6236672,154.5821170459997
6236800,154.5821170459997
6236928,154.5821170459997
6237056,154.5821170459997
6237184,154.5821170459997
6237312,154.5821170459997
6237440,154.5821170459997
6237568,154.5821170459997
6237696,154.5821170459997
6237824,154.5821170459997
6237952,154.5821170459997
6238080,154.5821170459997
6238208,154.5821170459997
6238336,154.5821170459997
6238464,154.5821170459997
6238592,154.5821170459997
6238720,154.5821170459997
6238848,154.5821170459997
6238976,154.5821170459997
6239104,154.5821170459997
6239232,154.5821170459997
6239360,154.5821170459997
6239488,154.5821170459997
6239616,154.5821170459997
6239744,154.5821170459997
6239872,154.5821170459997
6240000,154.5821170459997
6240128,154.5821170459997
6240256,154.5821170459997
6240384,154.5821170459997
6240512,154.5821170459997
6240640,154.5821170459997
6240768,154.5821170459997
6240896,154.5821170459997
6241024,154.5821170459997
6241152,154.5821170459997
6241280,154.5821170459997
6241408,154.5821170459997
6241536,154.5821170459997
6241664,154.5821170459997
6241792,154.5821170459997
6241920,154.5821170459997
6242048,154.5821170459997
6242176,154.5821170459997
6242304,154.5821170459997
6242432,154.5821170459997
6242560,154.5821170459997
6242688,154.5821170459997
6242816,154.5821170459997
6242944,154.5821170459997
6243072,154.5821170459997
6243200,154.5821170459997
6243328,154.5821170459997
6243456,154.5821170459997
6243584,154.5821170459997
6243712,154.5821170459997
6243840,154.5821170459997
6243968,154.5821170459997
6244096,154.5821170459997
6244224,154.5821170459997
6244352,154.5821170459997
6244480,154.5821170459997
6244608,154.5821170459997
6244736,154.5821170459997
